"","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"520","MHI","Hawaii",201010081,1,"HAW_HAMAKUA"
"521","MHI","Hawaii",201010081,2,"HAW_HAMAKUA"
"522","MHI","Hawaii",201010081,3,"HAW_HAMAKUA"
"523","MHI","Hawaii",201010081,4,"HAW_HAMAKUA"
"524","MHI","Hawaii",201010081,5,"HAW_HAMAKUA"
"525","MHI","Hawaii",201010081,6,"HAW_HAMAKUA"
"526","MHI","Hawaii",201010081,7,"HAW_HAMAKUA"
"527","MHI","Hawaii",201010081,8,"HAW_HAMAKUA"
"528","MHI","Hawaii",201010081,9,"HAW_HAMAKUA"
"529","MHI","Hawaii",201010081,10,"HAW_HAMAKUA"
"530","MHI","Hawaii",201010082,1,"HAW_HAMAKUA"
"531","MHI","Hawaii",201010082,2,"HAW_HAMAKUA"
"532","MHI","Hawaii",201010082,3,"HAW_HAMAKUA"
"533","MHI","Hawaii",201010082,4,"HAW_HAMAKUA"
"534","MHI","Hawaii",201010082,5,"HAW_HAMAKUA"
"535","MHI","Hawaii",201010082,6,"HAW_HAMAKUA"
"536","MHI","Hawaii",201010082,7,"HAW_HAMAKUA"
"537","MHI","Hawaii",201010082,8,"HAW_HAMAKUA"
"538","MHI","Hawaii",201010082,9,"HAW_HAMAKUA"
"539","MHI","Hawaii",201010082,10,"HAW_HAMAKUA"
"540","MHI","Hawaii",201010083,1,"HAW_HAMAKUA"
"541","MHI","Hawaii",201010083,2,"HAW_HAMAKUA"
"542","MHI","Hawaii",201010083,3,"HAW_HAMAKUA"
"543","MHI","Hawaii",201010083,4,"HAW_HAMAKUA"
"544","MHI","Hawaii",201010083,5,"HAW_HAMAKUA"
"545","MHI","Hawaii",201010083,6,"HAW_HAMAKUA"
"546","MHI","Hawaii",201010083,7,"HAW_HAMAKUA"
"547","MHI","Hawaii",201010083,8,"HAW_HAMAKUA"
"548","MHI","Hawaii",201010083,9,"HAW_HAMAKUA"
"549","MHI","Hawaii",201010083,10,"HAW_HAMAKUA"
"550","MHI","Hawaii",201010084,1,"HAW_HAMAKUA"
"551","MHI","Hawaii",201010084,2,"HAW_HAMAKUA"
"552","MHI","Hawaii",201010084,3,"HAW_HAMAKUA"
"553","MHI","Hawaii",201010084,4,"HAW_HAMAKUA"
"554","MHI","Hawaii",201010084,5,"HAW_HAMAKUA"
"555","MHI","Hawaii",201010084,6,"HAW_HAMAKUA"
"556","MHI","Hawaii",201010084,7,"HAW_HAMAKUA"
"557","MHI","Hawaii",201010084,10,"HAW_HAMAKUA"
"558","MHI","Hawaii",201010085,1,"HAW_HAMAKUA"
"559","MHI","Hawaii",201010085,2,"HAW_HAMAKUA"
"560","MHI","Hawaii",201010085,3,"HAW_HAMAKUA"
"561","MHI","Hawaii",201010085,4,"HAW_HAMAKUA"
"562","MHI","Hawaii",201010085,5,"HAW_HAMAKUA"
"563","MHI","Hawaii",201010085,6,"HAW_HAMAKUA"
"564","MHI","Hawaii",201010085,7,"HAW_HAMAKUA"
"565","MHI","Hawaii",201010085,8,"HAW_HAMAKUA"
"566","MHI","Hawaii",201010085,9,"HAW_HAMAKUA"
"567","MHI","Hawaii",201010085,10,"HAW_HAMAKUA"
"568","MHI","Hawaii",201010091,1,"HAW_HAMAKUA"
"569","MHI","Hawaii",201010091,2,"HAW_HAMAKUA"
"570","MHI","Hawaii",201010091,3,"HAW_HAMAKUA"
"571","MHI","Hawaii",201010091,4,"HAW_HAMAKUA"
"572","MHI","Hawaii",201010091,5,"HAW_HAMAKUA"
"573","MHI","Hawaii",201010091,6,"HAW_HAMAKUA"
"574","MHI","Hawaii",201010091,7,"HAW_HAMAKUA"
"575","MHI","Hawaii",201010091,8,"HAW_HAMAKUA"
"576","MHI","Hawaii",201010091,9,"HAW_HAMAKUA"
"577","MHI","Hawaii",201010091,10,"HAW_HAMAKUA"
"578","MHI","Hawaii",201010092,1,"HAW_HAMAKUA"
"579","MHI","Hawaii",201010092,2,"HAW_HAMAKUA"
"580","MHI","Hawaii",201010092,3,"HAW_HAMAKUA"
"581","MHI","Hawaii",201010092,4,"HAW_HAMAKUA"
"582","MHI","Hawaii",201010092,5,"HAW_HAMAKUA"
"583","MHI","Hawaii",201010092,6,"HAW_HAMAKUA"
"584","MHI","Hawaii",201010092,7,"HAW_HAMAKUA"
"585","MHI","Hawaii",201010092,9,"HAW_HAMAKUA"
"586","MHI","Hawaii",201010092,10,"HAW_HAMAKUA"
"587","MHI","Hawaii",201010093,1,"HAW_HAMAKUA"
"588","MHI","Hawaii",201010093,2,"HAW_HAMAKUA"
"589","MHI","Hawaii",201010093,3,"HAW_HAMAKUA"
"590","MHI","Hawaii",201010093,4,"HAW_HAMAKUA"
"591","MHI","Hawaii",201010093,5,"HAW_HAMAKUA"
"592","MHI","Hawaii",201010093,6,"HAW_HAMAKUA"
"593","MHI","Hawaii",201010093,7,"HAW_HAMAKUA"
"594","MHI","Hawaii",201010093,8,"HAW_HAMAKUA"
"595","MHI","Hawaii",201010093,9,"HAW_HAMAKUA"
"596","MHI","Hawaii",201010093,10,"HAW_HAMAKUA"
"597","MHI","Hawaii",201010094,2,"HAW_HAMAKUA"
"598","MHI","Hawaii",201010094,3,"HAW_HAMAKUA"
"599","MHI","Hawaii",201010094,4,"HAW_HAMAKUA"
"600","MHI","Hawaii",201010094,5,"HAW_HAMAKUA"
"601","MHI","Hawaii",201010094,6,"HAW_HAMAKUA"
"602","MHI","Hawaii",201010094,7,"HAW_HAMAKUA"
"603","MHI","Hawaii",201010094,8,"HAW_HAMAKUA"
"604","MHI","Hawaii",201010094,9,"HAW_HAMAKUA"
"605","MHI","Hawaii",201010094,10,"HAW_HAMAKUA"
"606","MHI","Hawaii",201010095,1,"HAW_HAMAKUA"
"607","MHI","Hawaii",201010095,2,"HAW_HAMAKUA"
"608","MHI","Hawaii",201010095,3,"HAW_HAMAKUA"
"609","MHI","Hawaii",201010095,4,"HAW_HAMAKUA"
"610","MHI","Hawaii",201010095,5,"HAW_HAMAKUA"
"611","MHI","Hawaii",201010095,6,"HAW_HAMAKUA"
"612","MHI","Hawaii",201010095,7,"HAW_HAMAKUA"
"613","MHI","Hawaii",201010095,8,"HAW_HAMAKUA"
"614","MHI","Hawaii",201010095,9,"HAW_HAMAKUA"
"615","MHI","Hawaii",201010095,10,"HAW_HAMAKUA"
"616","MHI","Hawaii",201010101,1,"HAW_PUNA"
"617","MHI","Hawaii",201010101,2,"HAW_PUNA"
"618","MHI","Hawaii",201010101,3,"HAW_PUNA"
"619","MHI","Hawaii",201010101,4,"HAW_PUNA"
"620","MHI","Hawaii",201010101,5,"HAW_PUNA"
"621","MHI","Hawaii",201010101,6,"HAW_PUNA"
"622","MHI","Hawaii",201010101,7,"HAW_PUNA"
"623","MHI","Hawaii",201010101,8,"HAW_PUNA"
"624","MHI","Hawaii",201010101,9,"HAW_PUNA"
"625","MHI","Hawaii",201010101,10,"HAW_PUNA"
"626","MHI","Hawaii",201010102,1,"HAW_PUNA"
"627","MHI","Hawaii",201010102,2,"HAW_PUNA"
"628","MHI","Hawaii",201010102,3,"HAW_PUNA"
"629","MHI","Hawaii",201010102,4,"HAW_PUNA"
"630","MHI","Hawaii",201010102,5,"HAW_PUNA"
"631","MHI","Hawaii",201010102,6,"HAW_PUNA"
"632","MHI","Hawaii",201010102,7,"HAW_PUNA"
"633","MHI","Hawaii",201010102,8,"HAW_PUNA"
"634","MHI","Hawaii",201010102,9,"HAW_PUNA"
"635","MHI","Hawaii",201010102,10,"HAW_PUNA"
"636","MHI","Hawaii",201010103,1,"HAW_PUNA"
"637","MHI","Hawaii",201010103,2,"HAW_PUNA"
"638","MHI","Hawaii",201010103,3,"HAW_PUNA"
"639","MHI","Hawaii",201010103,4,"HAW_PUNA"
"640","MHI","Hawaii",201010103,5,"HAW_PUNA"
"641","MHI","Hawaii",201010103,6,"HAW_PUNA"
"642","MHI","Hawaii",201010103,7,"HAW_PUNA"
"643","MHI","Hawaii",201010103,8,"HAW_PUNA"
"644","MHI","Hawaii",201010103,10,"HAW_PUNA"
"645","MHI","Hawaii",201010104,1,"HAW_PUNA"
"646","MHI","Hawaii",201010104,2,"HAW_PUNA"
"647","MHI","Hawaii",201010104,3,"HAW_PUNA"
"648","MHI","Hawaii",201010104,5,"HAW_PUNA"
"649","MHI","Hawaii",201010104,6,"HAW_PUNA"
"650","MHI","Hawaii",201010104,7,"HAW_PUNA"
"651","MHI","Hawaii",201010104,8,"HAW_PUNA"
"652","MHI","Hawaii",201010104,9,"HAW_PUNA"
"653","MHI","Hawaii",201010104,10,"HAW_PUNA"
"654","MHI","Hawaii",201010105,1,"HAW_PUNA"
"655","MHI","Hawaii",201010105,3,"HAW_PUNA"
"656","MHI","Hawaii",201010105,4,"HAW_PUNA"
"657","MHI","Hawaii",201010105,5,"HAW_PUNA"
"658","MHI","Hawaii",201010105,6,"HAW_PUNA"
"659","MHI","Hawaii",201010105,7,"HAW_PUNA"
"660","MHI","Hawaii",201010105,8,"HAW_PUNA"
"661","MHI","Hawaii",201010105,9,"HAW_PUNA"
"662","MHI","Hawaii",201010105,10,"HAW_PUNA"
"663","MHI","Hawaii",201010111,2,"HAW_KONA"
"664","MHI","Hawaii",201010111,3,"HAW_KONA"
"665","MHI","Hawaii",201010111,4,"HAW_KONA"
"666","MHI","Hawaii",201010111,5,"HAW_KONA"
"667","MHI","Hawaii",201010111,6,"HAW_KONA"
"668","MHI","Hawaii",201010111,7,"HAW_KONA"
"669","MHI","Hawaii",201010111,8,"HAW_KONA"
"670","MHI","Hawaii",201010111,9,"HAW_KONA"
"671","MHI","Hawaii",201010111,10,"HAW_KONA"
"672","MHI","Hawaii",201010112,1,"HAW_KONA"
"673","MHI","Hawaii",201010112,2,"HAW_KONA"
"674","MHI","Hawaii",201010112,3,"HAW_KONA"
"675","MHI","Hawaii",201010112,4,"HAW_KONA"
"676","MHI","Hawaii",201010112,5,"HAW_KONA"
"677","MHI","Hawaii",201010112,6,"HAW_KONA"
"678","MHI","Hawaii",201010112,7,"HAW_KONA"
"679","MHI","Hawaii",201010112,8,"HAW_KONA"
"680","MHI","Hawaii",201010112,9,"HAW_KONA"
"681","MHI","Hawaii",201010112,10,"HAW_KONA"
"682","MHI","Hawaii",201010113,1,"HAW_KONA"
"683","MHI","Hawaii",201010113,2,"HAW_KONA"
"684","MHI","Hawaii",201010113,3,"HAW_KONA"
"685","MHI","Hawaii",201010113,4,"HAW_KONA"
"686","MHI","Hawaii",201010113,5,"HAW_KONA"
"687","MHI","Hawaii",201010113,6,"HAW_KONA"
"688","MHI","Hawaii",201010113,7,"HAW_KONA"
"689","MHI","Hawaii",201010113,8,"HAW_KONA"
"690","MHI","Hawaii",201010113,9,"HAW_KONA"
"691","MHI","Hawaii",201010113,10,"HAW_KONA"
"692","MHI","Hawaii",201010114,1,"HAW_KONA"
"693","MHI","Hawaii",201010114,2,"HAW_KONA"
"694","MHI","Hawaii",201010114,3,"HAW_KONA"
"695","MHI","Hawaii",201010114,4,"HAW_KONA"
"696","MHI","Hawaii",201010114,5,"HAW_KONA"
"697","MHI","Hawaii",201010114,6,"HAW_KONA"
"698","MHI","Hawaii",201010114,7,"HAW_KONA"
"699","MHI","Hawaii",201010114,8,"HAW_KONA"
"700","MHI","Hawaii",201010114,9,"HAW_KONA"
"701","MHI","Hawaii",201010114,10,"HAW_KONA"
"702","MHI","Hawaii",201010115,1,"HAW_KONA"
"703","MHI","Hawaii",201010115,2,"HAW_KONA"
"704","MHI","Hawaii",201010115,3,"HAW_KONA"
"705","MHI","Hawaii",201010115,4,"HAW_KONA"
"706","MHI","Hawaii",201010115,5,"HAW_KONA"
"707","MHI","Hawaii",201010115,6,"HAW_KONA"
"708","MHI","Hawaii",201010115,7,"HAW_KONA"
"709","MHI","Hawaii",201010115,8,"HAW_KONA"
"710","MHI","Hawaii",201010115,9,"HAW_KONA"
"711","MHI","Hawaii",201010115,10,"HAW_KONA"
"712","MHI","Hawaii",201010121,1,"HAW_KONA"
"713","MHI","Hawaii",201010121,2,"HAW_KONA"
"714","MHI","Hawaii",201010121,3,"HAW_KONA"
"715","MHI","Hawaii",201010121,4,"HAW_KONA"
"716","MHI","Hawaii",201010121,5,"HAW_KONA"
"717","MHI","Hawaii",201010121,6,"HAW_KONA"
"718","MHI","Hawaii",201010121,7,"HAW_KONA"
"719","MHI","Hawaii",201010121,8,"HAW_KONA"
"720","MHI","Hawaii",201010121,9,"HAW_KONA"
"721","MHI","Hawaii",201010121,10,"HAW_KONA"
"722","MHI","Hawaii",201010122,1,"HAW_KONA"
"723","MHI","Hawaii",201010122,2,"HAW_KONA"
"724","MHI","Hawaii",201010122,3,"HAW_KONA"
"725","MHI","Hawaii",201010122,4,"HAW_KONA"
"726","MHI","Hawaii",201010122,5,"HAW_KONA"
"727","MHI","Hawaii",201010122,6,"HAW_KONA"
"728","MHI","Hawaii",201010122,7,"HAW_KONA"
"729","MHI","Hawaii",201010122,8,"HAW_KONA"
"730","MHI","Hawaii",201010122,9,"HAW_KONA"
"731","MHI","Hawaii",201010122,10,"HAW_KONA"
"732","MHI","Hawaii",201010123,1,"HAW_KONA"
"733","MHI","Hawaii",201010123,2,"HAW_KONA"
"734","MHI","Hawaii",201010123,3,"HAW_KONA"
"735","MHI","Hawaii",201010123,4,"HAW_KONA"
"736","MHI","Hawaii",201010123,5,"HAW_KONA"
"737","MHI","Hawaii",201010123,6,"HAW_KONA"
"738","MHI","Hawaii",201010123,7,"HAW_KONA"
"739","MHI","Hawaii",201010123,8,"HAW_KONA"
"740","MHI","Hawaii",201010123,9,"HAW_KONA"
"741","MHI","Hawaii",201010123,10,"HAW_KONA"
"742","MHI","Hawaii",201010124,1,"HAW_KONA"
"743","MHI","Hawaii",201010124,2,"HAW_KONA"
"744","MHI","Hawaii",201010124,3,"HAW_KONA"
"745","MHI","Hawaii",201010124,4,"HAW_KONA"
"746","MHI","Hawaii",201010124,5,"HAW_KONA"
"747","MHI","Hawaii",201010124,6,"HAW_KONA"
"748","MHI","Hawaii",201010124,7,"HAW_KONA"
"749","MHI","Hawaii",201010124,8,"HAW_KONA"
"750","MHI","Hawaii",201010124,9,"HAW_KONA"
"751","MHI","Hawaii",201010124,10,"HAW_KONA"
"752","MHI","Hawaii",201010125,1,"HAW_KONA"
"753","MHI","Hawaii",201010125,2,"HAW_KONA"
"754","MHI","Hawaii",201010125,3,"HAW_KONA"
"755","MHI","Hawaii",201010125,4,"HAW_KONA"
"756","MHI","Hawaii",201010125,5,"HAW_KONA"
"757","MHI","Hawaii",201010125,6,"HAW_KONA"
"758","MHI","Hawaii",201010125,7,"HAW_KONA"
"759","MHI","Hawaii",201010125,8,"HAW_KONA"
"760","MHI","Hawaii",201010125,9,"HAW_KONA"
"761","MHI","Hawaii",201010125,10,"HAW_KONA"
"762","MHI","Hawaii",201010126,1,"HAW_KONA"
"763","MHI","Hawaii",201010126,2,"HAW_KONA"
"764","MHI","Hawaii",201010126,3,"HAW_KONA"
"765","MHI","Hawaii",201010126,4,"HAW_KONA"
"766","MHI","Hawaii",201010126,5,"HAW_KONA"
"767","MHI","Hawaii",201010126,6,"HAW_KONA"
"768","MHI","Hawaii",201010126,9,"HAW_KONA"
"769","MHI","Hawaii",201010126,10,"HAW_KONA"
"770","MHI","Hawaii",201010131,2,"HAW_KONA"
"771","MHI","Hawaii",201010131,3,"HAW_KONA"
"772","MHI","Hawaii",201010131,4,"HAW_KONA"
"773","MHI","Hawaii",201010131,5,"HAW_KONA"
"774","MHI","Hawaii",201010131,6,"HAW_KONA"
"775","MHI","Hawaii",201010131,7,"HAW_KONA"
"776","MHI","Hawaii",201010131,8,"HAW_KONA"
"777","MHI","Hawaii",201010131,9,"HAW_KONA"
"778","MHI","Hawaii",201010131,10,"HAW_KONA"
"779","MHI","Hawaii",201010132,1,"HAW_KONA"
"780","MHI","Hawaii",201010132,2,"HAW_KONA"
"781","MHI","Hawaii",201010132,3,"HAW_KONA"
"782","MHI","Hawaii",201010132,4,"HAW_KONA"
"783","MHI","Hawaii",201010132,5,"HAW_KONA"
"784","MHI","Hawaii",201010132,6,"HAW_KONA"
"785","MHI","Hawaii",201010132,7,"HAW_KONA"
"786","MHI","Hawaii",201010132,8,"HAW_KONA"
"787","MHI","Hawaii",201010132,9,"HAW_KONA"
"788","MHI","Hawaii",201010132,10,"HAW_KONA"
"789","MHI","Hawaii",201010133,1,"HAW_KONA"
"790","MHI","Hawaii",201010133,2,"HAW_KONA"
"791","MHI","Hawaii",201010133,3,"HAW_KONA"
"792","MHI","Hawaii",201010133,4,"HAW_KONA"
"793","MHI","Hawaii",201010133,5,"HAW_KONA"
"794","MHI","Hawaii",201010133,6,"HAW_KONA"
"795","MHI","Hawaii",201010133,7,"HAW_KONA"
"796","MHI","Hawaii",201010133,8,"HAW_KONA"
"797","MHI","Hawaii",201010133,9,"HAW_KONA"
"798","MHI","Hawaii",201010133,10,"HAW_KONA"
"799","MHI","Hawaii",201010134,1,"HAW_KONA"
"800","MHI","Hawaii",201010134,2,"HAW_KONA"
"801","MHI","Hawaii",201010134,3,"HAW_KONA"
"802","MHI","Hawaii",201010134,4,"HAW_KONA"
"803","MHI","Hawaii",201010134,5,"HAW_KONA"
"804","MHI","Hawaii",201010134,6,"HAW_KONA"
"805","MHI","Hawaii",201010134,7,"HAW_KONA"
"806","MHI","Hawaii",201010134,8,"HAW_KONA"
"807","MHI","Hawaii",201010134,9,"HAW_KONA"
"808","MHI","Hawaii",201010134,10,"HAW_KONA"
"809","MHI","Hawaii",201010135,1,"HAW_KONA"
"810","MHI","Hawaii",201010135,2,"HAW_KONA"
"811","MHI","Hawaii",201010135,3,"HAW_KONA"
"812","MHI","Hawaii",201010135,4,"HAW_KONA"
"813","MHI","Hawaii",201010135,5,"HAW_KONA"
"814","MHI","Hawaii",201010135,6,"HAW_KONA"
"815","MHI","Hawaii",201010135,7,"HAW_KONA"
"816","MHI","Hawaii",201010135,8,"HAW_KONA"
"817","MHI","Hawaii",201010135,9,"HAW_KONA"
"818","MHI","Hawaii",201010135,10,"HAW_KONA"
"819","MHI","Hawaii",201010136,1,"HAW_KONA"
"820","MHI","Hawaii",201010136,2,"HAW_KONA"
"821","MHI","Hawaii",201010136,3,"HAW_KONA"
"822","MHI","Hawaii",201010136,4,"HAW_KONA"
"823","MHI","Hawaii",201010136,5,"HAW_KONA"
"824","MHI","Hawaii",201010136,6,"HAW_KONA"
"825","MHI","Hawaii",201010136,7,"HAW_KONA"
"826","MHI","Hawaii",201010136,8,"HAW_KONA"
"827","MHI","Hawaii",201010136,9,"HAW_KONA"
"828","MHI","Hawaii",201010136,10,"HAW_KONA"
"829","MHI","Hawaii",201010141,1,"HAW_PUNA"
"830","MHI","Hawaii",201010141,2,"HAW_PUNA"
"831","MHI","Hawaii",201010141,3,"HAW_PUNA"
"832","MHI","Hawaii",201010141,4,"HAW_PUNA"
"833","MHI","Hawaii",201010141,5,"HAW_PUNA"
"834","MHI","Hawaii",201010141,6,"HAW_PUNA"
"835","MHI","Hawaii",201010141,7,"HAW_PUNA"
"836","MHI","Hawaii",201010141,8,"HAW_PUNA"
"837","MHI","Hawaii",201010141,9,"HAW_PUNA"
"838","MHI","Hawaii",201010141,10,"HAW_PUNA"
"839","MHI","Hawaii",201010142,1,"HAW_PUNA"
"840","MHI","Hawaii",201010142,2,"HAW_PUNA"
"841","MHI","Hawaii",201010142,3,"HAW_PUNA"
"842","MHI","Hawaii",201010142,4,"HAW_PUNA"
"843","MHI","Hawaii",201010142,5,"HAW_PUNA"
"844","MHI","Hawaii",201010142,6,"HAW_PUNA"
"845","MHI","Hawaii",201010142,7,"HAW_PUNA"
"846","MHI","Hawaii",201010142,8,"HAW_PUNA"
"847","MHI","Hawaii",201010142,9,"HAW_PUNA"
"848","MHI","Hawaii",201010142,10,"HAW_PUNA"
"849","MHI","Hawaii",201010143,1,"HAW_PUNA"
"850","MHI","Hawaii",201010143,2,"HAW_PUNA"
"851","MHI","Hawaii",201010143,3,"HAW_PUNA"
"852","MHI","Hawaii",201010143,4,"HAW_PUNA"
"853","MHI","Hawaii",201010143,5,"HAW_PUNA"
"854","MHI","Hawaii",201010143,6,"HAW_PUNA"
"855","MHI","Hawaii",201010143,7,"HAW_PUNA"
"856","MHI","Hawaii",201010143,8,"HAW_PUNA"
"857","MHI","Hawaii",201010143,9,"HAW_PUNA"
"858","MHI","Hawaii",201010143,10,"HAW_PUNA"
"859","MHI","Hawaii",201010144,1,"HAW_PUNA"
"860","MHI","Hawaii",201010144,2,"HAW_PUNA"
"861","MHI","Hawaii",201010144,3,"HAW_PUNA"
"862","MHI","Hawaii",201010144,4,"HAW_PUNA"
"863","MHI","Hawaii",201010144,5,"HAW_PUNA"
"864","MHI","Hawaii",201010144,6,"HAW_PUNA"
"865","MHI","Hawaii",201010144,7,"HAW_PUNA"
"866","MHI","Hawaii",201010144,8,"HAW_PUNA"
"867","MHI","Hawaii",201010144,9,"HAW_PUNA"
"868","MHI","Hawaii",201010144,10,"HAW_PUNA"
"869","MHI","Hawaii",201010145,3,"HAW_SE"
"870","MHI","Hawaii",201010145,4,"HAW_SE"
"871","MHI","Hawaii",201010145,5,"HAW_SE"
"872","MHI","Maui",201010151,1,"MAI_EAST"
"873","MHI","Maui",201010151,2,"MAI_EAST"
"874","MHI","Maui",201010151,3,"MAI_EAST"
"875","MHI","Maui",201010151,4,"MAI_EAST"
"876","MHI","Maui",201010151,5,"MAI_EAST"
"877","MHI","Maui",201010151,6,"MAI_EAST"
"878","MHI","Maui",201010151,7,"MAI_EAST"
"879","MHI","Maui",201010151,8,"MAI_EAST"
"880","MHI","Maui",201010151,9,"MAI_EAST"
"881","MHI","Maui",201010151,10,"MAI_EAST"
"882","MHI","Maui",201010152,1,"MAI_SE"
"883","MHI","Maui",201010152,2,"MAI_EAST"
"884","MHI","Maui",201010152,3,"MAI_EAST"
"885","MHI","Maui",201010152,4,"MAI_EAST"
"886","MHI","Maui",201010152,5,"MAI_EAST"
"887","MHI","Maui",201010152,6,"MAI_EAST"
"888","MHI","Maui",201010152,7,"MAI_EAST"
"889","MHI","Maui",201010152,8,"MAI_EAST"
"890","MHI","Maui",201010152,9,"MAI_EAST"
"891","MHI","Maui",201010152,10,"MAI_EAST"
"892","MHI","Maui",201010153,1,"MAI_SE"
"893","MHI","Maui",201010153,2,"MAI_SE"
"894","MHI","Maui",201010153,3,"MAI_SE"
"895","MHI","Maui",201010153,4,"MAI_SE"
"896","MHI","Maui",201010153,5,"MAI_SE"
"897","MHI","Maui",201010153,6,"MAI_SE"
"898","MHI","Maui",201010153,7,"MAI_SE"
"899","MHI","Maui",201010153,8,"MAI_SE"
"900","MHI","Maui",201010153,9,"MAI_SE"
"901","MHI","Maui",201010153,10,"MAI_SE"
"902","MHI","Maui",201010154,1,"MAI_SE"
"903","MHI","Maui",201010154,2,"MAI_SE"
"904","MHI","Maui",201010154,3,"MAI_SE"
"905","MHI","Maui",201010154,4,"MAI_SE"
"906","MHI","Maui",201010154,5,"MAI_SE"
"907","MHI","Maui",201010154,6,"MAI_SE"
"908","MHI","Maui",201010154,7,"MAI_SE"
"909","MHI","Maui",201010154,8,"MAI_SE"
"910","MHI","Maui",201010154,9,"MAI_SE"
"911","MHI","Maui",201010154,10,"MAI_SE"
"912","MHI","Maui",201010155,1,"MAI_SE"
"913","MHI","Maui",201010155,2,"MAI_SE"
"914","MHI","Maui",201010155,3,"MAI_SE"
"915","MHI","Maui",201010155,4,"MAI_SE"
"916","MHI","Maui",201010155,5,"MAI_SE"
"917","MHI","Maui",201010155,6,"MAI_SE"
"918","MHI","Maui",201010155,7,"MAI_SE"
"919","MHI","Maui",201010155,8,"MAI_SE"
"920","MHI","Maui",201010155,9,"MAI_SE"
"921","MHI","Maui",201010155,10,"MAI_SE"
"922","MHI","Maui",201010161,1,"MAI_NE"
"923","MHI","Maui",201010161,2,"MAI_NE"
"924","MHI","Maui",201010161,3,"MAI_NE"
"925","MHI","Maui",201010161,4,"MAI_NE"
"926","MHI","Maui",201010161,5,"MAI_NE"
"927","MHI","Maui",201010161,6,"MAI_NE"
"928","MHI","Maui",201010161,7,"MAI_NE"
"929","MHI","Maui",201010161,8,"MAI_NE"
"930","MHI","Maui",201010161,9,"MAI_NE"
"931","MHI","Maui",201010161,10,"MAI_NE"
"932","MHI","Maui",201010162,1,"MAI_NE"
"933","MHI","Maui",201010162,2,"MAI_NE"
"934","MHI","Maui",201010162,3,"MAI_NE"
"935","MHI","Maui",201010162,4,"MAI_NE"
"936","MHI","Maui",201010162,5,"MAI_NE"
"937","MHI","Maui",201010162,6,"MAI_NE"
"938","MHI","Maui",201010162,7,"MAI_NE"
"939","MHI","Maui",201010162,8,"MAI_NE"
"940","MHI","Maui",201010162,9,"MAI_NE"
"941","MHI","Maui",201010162,10,"MAI_NE"
"942","MHI","Maui",201010163,2,"MAI_NE"
"943","MHI","Maui",201010163,3,"MAI_NE"
"944","MHI","Maui",201010163,4,"MAI_NE"
"945","MHI","Maui",201010163,5,"MAI_NE"
"946","MHI","Maui",201010163,6,"MAI_NE"
"947","MHI","Maui",201010163,7,"MAI_NE"
"948","MHI","Maui",201010163,8,"MAI_NE"
"949","MHI","Maui",201010163,9,"MAI_NE"
"950","MHI","Maui",201010163,10,"MAI_NE"
"951","MHI","Maui",201010164,1,"MAI_NE"
"952","MHI","Maui",201010164,2,"MAI_NE"
"953","MHI","Maui",201010164,3,"MAI_NE"
"954","MHI","Maui",201010164,4,"MAI_NE"
"955","MHI","Maui",201010164,5,"MAI_NE"
"956","MHI","Maui",201010164,6,"MAI_NE"
"957","MHI","Maui",201010164,7,"MAI_NE"
"958","MHI","Maui",201010164,8,"MAI_NE"
"959","MHI","Maui",201010164,9,"MAI_NE"
"960","MHI","Maui",201010164,10,"MAI_NE"
"961","MHI","Maui",201010181,1,"MAI_KAHULUI"
"962","MHI","Maui",201010181,2,"MAI_KAHULUI"
"963","MHI","Maui",201010181,3,"MAI_KAHULUI"
"964","MHI","Maui",201010181,4,"MAI_KAHULUI"
"965","MHI","Maui",201010181,5,"MAI_KAHULUI"
"966","MHI","Maui",201010181,6,"MAI_KAHULUI"
"967","MHI","Maui",201010181,7,"MAI_KAHULUI"
"968","MHI","Maui",201010181,8,"MAI_KAHULUI"
"969","MHI","Maui",201010181,9,"MAI_KAHULUI"
"970","MHI","Maui",201010181,10,"MAI_KAHULUI"
"971","MHI","Maui",201010182,1,"MAI_NW"
"972","MHI","Maui",201010182,2,"MAI_NW"
"973","MHI","Maui",201010182,3,"MAI_NW"
"974","MHI","Maui",201010182,4,"MAI_NW"
"975","MHI","Maui",201010182,5,"MAI_NW"
"976","MHI","Maui",201010182,6,"MAI_NW"
"977","MHI","Maui",201010182,7,"MAI_NW"
"978","MHI","Maui",201010182,8,"MAI_NW"
"979","MHI","Maui",201010182,9,"MAI_NW"
"980","MHI","Maui",201010182,10,"MAI_NW"
"981","MHI","Maui",201010183,1,"MAI_NW"
"982","MHI","Maui",201010183,2,"MAI_NW"
"983","MHI","Maui",201010183,3,"MAI_NW"
"984","MHI","Maui",201010183,4,"MAI_NW"
"985","MHI","Maui",201010183,5,"MAI_NW"
"986","MHI","Maui",201010183,6,"MAI_NW"
"987","MHI","Maui",201010183,7,"MAI_NW"
"988","MHI","Maui",201010183,8,"MAI_NW"
"989","MHI","Maui",201010183,9,"MAI_NW"
"990","MHI","Maui",201010183,10,"MAI_NW"
"991","MHI","Maui",201010184,1,"MAI_NW"
"992","MHI","Maui",201010184,2,"MAI_NW"
"993","MHI","Maui",201010184,3,"MAI_NW"
"994","MHI","Maui",201010184,4,"MAI_NW"
"995","MHI","Maui",201010184,5,"MAI_NW"
